Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  4744     7      2481   291/365        80% 0.025822      63.7672
  4753     7      2491   301/365        82% 0.018482      63.8912
  4767     7      2501   311/365        85% 0.033604      63.7862
  4783     7      2511   321/365        88% 0.038709      63.8240
  4806     7      2521   331/365        91% 0.020131      63.5763
  4830     7      2531   341/365        93% 0.059750      63.4025
  4844     7      2541   351/365        96% 0.057291      63.6088
  4857     7      2551   361/365        99% 0.068775      63.3177

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5026     7      2555     7/30     0.7108   0.9428   0.6831       0.7922       1.6348

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5045     8      2561     6/365         2% 0.019086      59.3750
  5059     8      2571    16/365         4% 0.013903      65.6250
  5073     8      2581    26/365         7% 0.094447      68.0288
  5082     8      2591    36/365        10% 0.034964      66.4931
  5095     8      2601    46/365        13% 0.012785      66.5761
  5104     8      2611    56/365        15% 0.015657      67.4107
  5119     8      2621    66/365        18% 0.009369      67.7083
  5138     8      2631    76/365        21% 0.027590      66.7763
  5150     8      2641    86/365        24% 0.029894      66.8605
  5179     8      2651    96/365        26% 0.035013      64.9740
  5187     8      2661   106/365        29% 0.012687      65.0943
  5198     8      2671   116/365        32% 0.010496      65.3017
  5209     8      2681   126/365        35% 0.038421      64.0873
  5216     8      2691   136/365        37% 0.004957      64.4301
  5243     8      2701   146/365        40% 0.029051      63.6130
  5257     8      2711   156/365        43% 0.037391      63.6218
  5265     8      2721   166/365        45% 0.052086      63.9684
  5280     8      2731   176/365        48% 0.000192      64.3466
  5301     8      2741   186/365        51% 0.029681      63.7769
  5315     8      2751   196/365        54% 0.018283      63.9031
  5343     8      2761   206/365        56% 0.004263      63.4405
  5354     8      2771   216/365        59% 0.020420      63.7731
  5367     8      2781   226/365        62% 0.086088      63.8274
  5385     8      2791   236/365        65% 0.036940      63.9566
  5394     8      2801   246/365        67% 0.005510      64.4055
  5416     8      2811   256/365        70% 0.065122      64.3311
  5433     8      2821   266/365        73% 0.020849      64.3327
  5444     8      2831   276/365        76% 0.016384      64.2663
  5456     8      2841   286/365        78% 0.042507      64.1390
  5472     8      2851   296/365        81% 0.060407      64.1681
  5487     8      2861   306/365        84% 0.034731      64.0931
  5505     8      2871   316/365        87% 0.041749      63.6669
  5519     8      2881   326/365        89% 0.043163      63.7653
  5537     8      2891   336/365        92% 0.015048      63.6719
  5552     8      2901   346/365        95% 0.018548      63.5477
  5561     8      2911   356/365        98% 0.017475      63.8518

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5746     8      2920     8/30     0.7159   0.9475   0.6869       0.7964       1.6446

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5754     9      2921     1/365         0% 0.000025     100.0000
  5764     9      2931    11/365         3% 0.037469      72.7273
  5783     9      2941    21/365         6% 0.051739      66.3690
  5797     9      2951    31/365         8% 0.023390      63.3065
  5806     9      2961    41/365        11% 0.019250      66.0061
  5814     9      2971    51/365        14% 0.045461      67.2794
  5834     9      2981    61/365        17% 0.017521      67.6230
  5852     9      2991    71/365        19% 0.037091      64.7007
  5865     9      3001    81/365        22% 0.035909      64.6605
  5884     9      3011    91/365        25% 0.040655      65.1099
  5906     9      3021   101/365        28% 0.050249      64.6658
  5917     9      3031   111/365        30% 0.002770      64.9775
  5928     9      3041   121/365        33% 0.026159      64.9277
  5948     9      3051   131/365        36% 0.053803      64.1221
  5960     9      3061   141/365        39% 0.023278      64.0071
  5977     9      3071   151/365        41% 0.006770      64.2384
  5990     9      3081   161/365        44% 0.029729      64.5186
  6006     9      3091   171/365        47% 0.038938      65.2412
  6018     9      3101   181/365        50% 0.016656      65.0207
  6027     9      3111   191/365        52% 0.016162      65.1505
  6050     9      3121   201/365        55% 0.025658      64.6144
  6061     9      3131   211/365        58% 0.013713      65.0474
  6079     9      3141   221/365        61% 0.013158      64.8190
  6095     9      3151   231/365        63% 0.018699      64.9892
  6112     9      3161   241/365        66% 0.035893      64.6266
  6127     9      3171   251/365        69% 0.018828      64.9402
  6143     9      3181   261/365        72% 0.039765      64.7749
  6152     9      3191   271/365        74% 0.004280      64.9216
  6165     9      3201   281/365        77% 0.045452      64.8132
  6190     9      3211   291/365        80% 0.015358      64.7552
  6200     9      3221   301/365        82% 0.035810      64.7425
  6224     9      3231   311/365        85% 0.038306      64.4293
  6239     9      3241   321/365        88% 0.042301      64.2329
  6256     9      3251   331/365        91% 0.016952      64.0106
  6270     9      3261   341/365        93% 0.041280      64.0456
  6281     9      3271   351/365        96% 0.001055      63.9300
  6300     9      3281   361/365        99% 0.001459      63.9250

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  6468     9      3285     9/30     0.7221   0.9451   0.6986       0.8034       1.6075

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  6486    10      3291     6/365         2% 0.050452      54.1667
  6498    10      3301    16/365         4% 0.052042      58.5938
  6510    10      3311    26/365         7% 0.000242      62.5000
  6528    10      3321    36/365        10% 0.037971      63.7153
  6547    10      3331    46/365        13% 0.021678      62.6359
  6568    10      3341    56/365        15% 0.010986      61.6071
  6577    10      3351    66/365        18% 0.005176      62.5947
  6592    10      3361    76/365        21% 0.047814      63.5691
  6605    10      3371    86/365        24% 0.056313      64.1715
  6616    10      3381    96/365        26% 0.039822      64.5182
  6627    10      3391   106/365        29% 0.030846      64.4458
  6646    10      3401   116/365        32% 0.000046      64.7091
  6655    10      3411   126/365        35% 0.003196      66.1210
  6676    10      3421   136/365        37% 0.025729      65.7629
  6687    10      3431   146/365        40% 0.027706      66.0959
  6700    10      3441   156/365        43% 0.034841      66.1058
  6717    10      3451   166/365        45% 0.042051      66.0015
  6742    10      3461   176/365        48% 0.036601      64.9858
  6755    10      3471   186/365        51% 0.008447      65.1546
  6769    10      3481   196/365        54% 0.069581      64.7959
  6784    10      3491   206/365        56% 0.027017      64.3811
  6798    10      3501   216/365        59% 0.036187      63.8889
  6813    10      3511   226/365        62% 0.029940      64.2976
  6825    10      3521   236/365        65% 0.007897      64.7775
  6837    10      3531   246/365        67% 0.052630      64.5071
  6852    10      3541   256/365        70% 0.024590      64.5020
  6878    10      3551   266/365        73% 0.030057      64.1447
  6892    10      3561   276/365        76% 0.023771      64.1531
  6914    10      3571   286/365        78% 0.046641      63.8112
  6922    10      3581   296/365        81% 0.016529      64.0836
  6938    10      3591   306/365        84% 0.018061      64.1748
  6950    10      3601   316/365        87% 0.022688      64.1021
