Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  4751     7      2481   291/365        80% 0.023974      65.6572
  4761     7      2491   301/365        82% 0.020607      65.8430
  4775     7      2501   311/365        85% 0.016685      65.7556
  4790     7      2511   321/365        88% 0.045727      65.7710
  4813     7      2521   331/365        91% 0.016276      65.5778
  4837     7      2531   341/365        93% 0.054176      65.4602
  4851     7      2541   351/365        96% 0.048823      65.6969
  4864     7      2551   361/365        99% 0.063869      65.5041

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5034     7      2555     7/30     0.7288   0.9351   0.7116       0.8082       1.5867

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5054     8      2561     6/365         2% 0.027536      60.4167
  5069     8      2571    16/365         4% 0.004964      66.0156
  5082     8      2581    26/365         7% 0.102428      67.7885
  5091     8      2591    36/365        10% 0.050318      68.0556
  5104     8      2601    46/365        13% 0.025626      67.1196
  5113     8      2611    56/365        15% 0.022081      67.6339
  5128     8      2621    66/365        18% 0.005311      68.2765
  5148     8      2631    76/365        21% 0.020578      68.4211
  5160     8      2641    86/365        24% 0.019954      67.9506
  5188     8      2651    96/365        26% 0.050520      66.3411
  5197     8      2661   106/365        29% 0.009246      66.6863
  5208     8      2671   116/365        32% 0.011905      67.0259
  5219     8      2681   126/365        35% 0.052313      65.8730
  5225     8      2691   136/365        37% 0.004388      65.9007
  5253     8      2701   146/365        40% 0.025480      65.5394
  5266     8      2711   156/365        43% 0.043779      65.7452
  5275     8      2721   166/365        45% 0.036864      66.1145
  5289     8      2731   176/365        48% 0.000377      66.1932
  5311     8      2741   186/365        51% 0.028661      65.6250
  5325     8      2751   196/365        54% 0.018927      65.7844
  5353     8      2761   206/365        56% 0.007696      65.0485
  5364     8      2771   216/365        59% 0.029664      65.1620
  5377     8      2781   226/365        62% 0.075616      65.1549
  5395     8      2791   236/365        65% 0.029853      65.4396
  5404     8      2801   246/365        67% 0.003665      65.7774
  5425     8      2811   256/365        70% 0.075324      65.5762
  5443     8      2821   266/365        73% 0.031396      65.5780
  5454     8      2831   276/365        76% 0.017877      65.6476
  5466     8      2841   286/365        78% 0.034617      65.4502
  5482     8      2851   296/365        81% 0.067101      65.5828
  5497     8      2861   306/365        84% 0.043987      65.5229
  5515     8      2871   316/365        87% 0.031977      65.2097
  5529     8      2881   326/365        89% 0.036601      65.1074
  5548     8      2891   336/365        92% 0.018467      65.0298
  5562     8      2901   346/365        95% 0.021660      64.9566
  5571     8      2911   356/365        98% 0.011064      65.2037

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  5756     8      2920     8/30     0.7308   0.9452   0.7145       0.8138       1.5890

