Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  8315    12      4221   206/365        56% 0.023123      62.1056
  8335    12      4231   216/365        59% 0.049197      61.5741
  8348    12      4241   226/365        62% 0.031175      61.9192
  8360    12      4251   236/365        65% 0.062827      62.2617
  8375    12      4261   246/365        67% 0.021699      62.0681
  8388    12      4271   256/365        70% 0.014024      62.4756
  8400    12      4281   266/365        73% 0.047032      62.5000
  8420    12      4291   276/365        76% 0.005615      62.3868
  8432    12      4301   286/365        78% 0.081383      62.3033
  8443    12      4311   296/365        81% 0.049976      62.6900
  8466    12      4321   306/365        84% 0.035927      62.5204
  8482    12      4331   316/365        87% 0.024777      62.3022
  8499    12      4341   326/365        89% 0.043542      62.1949
  8516    12      4351   336/365        92% 0.030905      61.9802
  8525    12      4361   346/365        95% 0.012869      61.9953
  8546    12      4371   356/365        98% 0.059895      61.7280

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  8727    12      4380    12/30     0.7005   0.9426   0.6810       0.7908       1.7580

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  8739    13      4381     1/365         0% 0.023485      56.2500
  8765    13      4391    11/365         3% 0.022671      60.2273
  8776    13      4401    21/365         6% 0.021049      61.9048
  8800    13      4411    31/365         8% 0.036239      59.6774
  8810    13      4421    41/365        11% 0.016044      60.9756
  8822    13      4431    51/365        14% 0.035466      61.7647
  8838    13      4441    61/365        17% 0.019239      61.6803
  8850    13      4451    71/365        19% 0.036590      62.8521
  8864    13      4461    81/365        22% 0.063066      64.1204
  8873    13      4471    91/365        25% 0.043296      64.4918
  8886    13      4481   101/365        28% 0.043604      64.1708
  8899    13      4491   111/365        30% 0.026788      64.3018
  8907    13      4501   121/365        33% 0.004371      65.1860
  8918    13      4511   131/365        36% 0.024722      65.3626
  8935    13      4521   141/365        39% 0.027404      65.3369
  8956    13      4531   151/365        41% 0.004899      64.7765
  8962    13      4541   161/365        44% 0.056956      64.6351
  8984    13      4551   171/365        47% 0.059434      64.0716
  8994    13      4561   181/365        50% 0.014766      64.3992
  9008    13      4571   191/365        52% 0.016111      64.4306
  9039    13      4581   201/365        55% 0.034229      64.1791
  9050    13      4591   211/365        58% 0.007017      64.3661
  9060    13      4601   221/365        61% 0.048751      64.3948
  9075    13      4611   231/365        63% 0.021735      64.3128
  9085    13      4621   241/365        66% 0.004300      64.8081
  9093    13      4631   251/365        69% 0.026241      64.7410
  9110    13      4641   261/365        72% 0.028122      64.5833
